GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 10039821 caracteres
Longitud corpus valid: 1053455 caracteres
Longitud corpus test: 1186126 caracteres
Número total de tokens: 2524860
Número total de tokens: 266679
Preparando DataLoader
Se invoca el modelo
TRAIN
Iteracciones: 39449
  [Batch 32800] Loss: 4.5067
  [Batch 32900] Loss: 4.5308
  [Batch 33000] Loss: 4.5364
  [Batch 33100] Loss: 4.4899
  [Batch 33200] Loss: 4.5379
  [Batch 33300] Loss: 4.5464
  [Batch 33400] Loss: 4.4822
  [Batch 33500] Loss: 4.5733
  [Batch 33600] Loss: 4.5885
  [Batch 33700] Loss: 4.5349
  [Batch 33800] Loss: 4.5637
  [Batch 33900] Loss: 4.5415
  [Batch 34000] Loss: 4.5431
  [Batch 34100] Loss: 4.4917
  [Batch 34200] Loss: 4.4956
  [Batch 34300] Loss: 4.5732
  [Batch 34400] Loss: 4.5485
  [Batch 34500] Loss: 4.5449
  [Batch 34600] Loss: 4.5714
  [Batch 34700] Loss: 4.4999
  [Batch 34800] Loss: 4.5580
  [Batch 34900] Loss: 4.5896
  [Batch 35000] Loss: 4.4862
  [Batch 35100] Loss: 4.5116
  [Batch 35200] Loss: 4.5750
  [Batch 35300] Loss: 4.5277
  [Batch 35400] Loss: 4.5890
  [Batch 35500] Loss: 4.5504
  [Batch 35600] Loss: 4.5780
  [Batch 35700] Loss: 4.5302
  [Batch 35800] Loss: 4.5561
  [Batch 35900] Loss: 4.5213
  [Batch 36000] Loss: 4.4636
  [Batch 36100] Loss: 4.5116
  [Batch 36200] Loss: 4.5108
  [Batch 36300] Loss: 4.5303
  [Batch 36400] Loss: 4.4639
  [Batch 36500] Loss: 4.5607
  [Batch 36600] Loss: 4.5224
  [Batch 36700] Loss: 4.4697
  [Batch 36800] Loss: 4.5121
  [Batch 36900] Loss: 4.5459
  [Batch 37000] Loss: 4.5211
  [Batch 37100] Loss: 4.5656
  [Batch 37200] Loss: 4.5661
  [Batch 37300] Loss: 4.5140
  [Batch 37400] Loss: 4.5295
  [Batch 37500] Loss: 4.5431
  [Batch 37600] Loss: 4.5394
  [Batch 37700] Loss: 4.4743
  [Batch 37800] Loss: 4.5507
  [Batch 37900] Loss: 4.5029
  [Batch 38000] Loss: 4.4771
  [Batch 38100] Loss: 4.5635
  [Batch 38200] Loss: 4.4904
  [Batch 38300] Loss: 4.4633
  [Batch 38400] Loss: 4.4985
  [Batch 38500] Loss: 4.5479
  [Batch 38600] Loss: 4.4891
  [Batch 38700] Loss: 4.5513
  [Batch 38800] Loss: 4.4980
  [Batch 38900] Loss: 4.5509
  [Batch 39000] Loss: 4.5001
  [Batch 39100] Loss: 4.4752
  [Batch 39200] Loss: 4.5083
  [Batch 39300] Loss: 4.6034
  [Batch 39400] Loss: 4.4951
[Epoch 36] Train Loss: 4.5427 | Train PPL: 93.95 | Val PPL: 192.13
Iteracciones: 39449
  [Batch 100] Loss: 4.4862
  [Batch 200] Loss: 4.5179
  [Batch 300] Loss: 4.5171
  [Batch 400] Loss: 4.5242
  [Batch 500] Loss: 4.5702
  [Batch 600] Loss: 4.5638
  [Batch 700] Loss: 4.5763
  [Batch 800] Loss: 4.5396
  [Batch 900] Loss: 4.5842
  [Batch 1000] Loss: 4.5535
  [Batch 1100] Loss: 4.4968
  [Batch 1200] Loss: 4.4925
  [Batch 1300] Loss: 4.5657
  [Batch 1400] Loss: 4.5328
  [Batch 1500] Loss: 4.6253
  [Batch 1600] Loss: 4.5690
  [Batch 1700] Loss: 4.4816
  [Batch 1800] Loss: 4.4837
  [Batch 1900] Loss: 4.4958
  [Batch 2000] Loss: 4.5536
  [Batch 2100] Loss: 4.5631
  [Batch 2200] Loss: 4.5790
  [Batch 2300] Loss: 4.5639
  [Batch 2400] Loss: 4.5374
  [Batch 2500] Loss: 4.4142
  [Batch 2600] Loss: 4.5368
  [Batch 2700] Loss: 4.5425
  [Batch 2800] Loss: 4.5104
  [Batch 2900] Loss: 4.4605
  [Batch 3000] Loss: 4.4980
  [Batch 3100] Loss: 4.4490
  [Batch 3200] Loss: 4.4804
  [Batch 3300] Loss: 4.5477
  [Batch 3400] Loss: 4.4629
  [Batch 3500] Loss: 4.5392
  [Batch 3600] Loss: 4.4723
  [Batch 3700] Loss: 4.5796
  [Batch 3800] Loss: 4.4766
  [Batch 3900] Loss: 4.5815
  [Batch 4000] Loss: 4.4652
  [Batch 4100] Loss: 4.5188
  [Batch 4200] Loss: 4.4832
  [Batch 4300] Loss: 4.5812
  [Batch 4400] Loss: 4.5785
  [Batch 4500] Loss: 4.4766
  [Batch 4600] Loss: 4.4858
  [Batch 4700] Loss: 4.4782
  [Batch 4800] Loss: 4.5380
  [Batch 4900] Loss: 4.4671
  [Batch 5000] Loss: 4.5123
  [Batch 5100] Loss: 4.5356
  [Batch 5200] Loss: 4.5330
  [Batch 5300] Loss: 4.5409
  [Batch 5400] Loss: 4.4972
  [Batch 5500] Loss: 4.5684
  [Batch 5600] Loss: 4.5092
  [Batch 5700] Loss: 4.4750
  [Batch 5800] Loss: 4.5442
  [Batch 5900] Loss: 4.5312
  [Batch 6000] Loss: 4.5720
  [Batch 6100] Loss: 4.5195
  [Batch 6200] Loss: 4.4539
  [Batch 6300] Loss: 4.5592
  [Batch 6400] Loss: 4.5617
  [Batch 6500] Loss: 4.4802
  [Batch 6600] Loss: 4.5760
  [Batch 6700] Loss: 4.5345
  [Batch 6800] Loss: 4.5408
  [Batch 6900] Loss: 4.5406
  [Batch 7000] Loss: 4.5287
  [Batch 7100] Loss: 4.5349
  [Batch 7200] Loss: 4.5447
  [Batch 7300] Loss: 4.4710
  [Batch 7400] Loss: 4.6039
  [Batch 7500] Loss: 4.5501
  [Batch 7600] Loss: 4.5621
  [Batch 7700] Loss: 4.6028
  [Batch 7800] Loss: 4.5451
  [Batch 7900] Loss: 4.5219
  [Batch 8000] Loss: 4.5702
  [Batch 8100] Loss: 4.6222
  [Batch 8200] Loss: 4.5075
  [Batch 8300] Loss: 4.4850
  [Batch 8400] Loss: 4.5702
  [Batch 8500] Loss: 4.5527
  [Batch 8600] Loss: 4.5354
  [Batch 8700] Loss: 4.5683
  [Batch 8800] Loss: 4.4891
  [Batch 8900] Loss: 4.4845
  [Batch 9000] Loss: 4.6107
  [Batch 9100] Loss: 4.5149
  [Batch 9200] Loss: 4.4460
  [Batch 9300] Loss: 4.5608
  [Batch 9400] Loss: 4.5606
  [Batch 9500] Loss: 4.5084
  [Batch 9600] Loss: 4.5260
  [Batch 9700] Loss: 4.6072
  [Batch 9800] Loss: 4.5185
  [Batch 9900] Loss: 4.5814
  [Batch 10000] Loss: 4.5601
  [Batch 10100] Loss: 4.5593
  [Batch 10200] Loss: 4.5188
  [Batch 10300] Loss: 4.4731
  [Batch 10400] Loss: 4.4760
  [Batch 10500] Loss: 4.5804
  [Batch 10600] Loss: 4.5268
  [Batch 10700] Loss: 4.5038
  [Batch 10800] Loss: 4.5296
  [Batch 10900] Loss: 4.5011
  [Batch 11000] Loss: 4.5424
  [Batch 11100] Loss: 4.4968
  [Batch 11200] Loss: 4.5878
  [Batch 11300] Loss: 4.5545
  [Batch 11400] Loss: 4.4989
  [Batch 11500] Loss: 4.5038
  [Batch 11600] Loss: 4.5075
  [Batch 11700] Loss: 4.5385
  [Batch 11800] Loss: 4.4777
  [Batch 11900] Loss: 4.4581
  [Batch 12000] Loss: 4.4765
  [Batch 12100] Loss: 4.5112
  [Batch 12200] Loss: 4.5359
  [Batch 12300] Loss: 4.5075
  [Batch 12400] Loss: 4.5235
  [Batch 12500] Loss: 4.4491
  [Batch 12600] Loss: 4.5320
  [Batch 12700] Loss: 4.5068
  [Batch 12800] Loss: 4.4555
  [Batch 12900] Loss: 4.5559
  [Batch 13000] Loss: 4.5267
  [Batch 13100] Loss: 4.4774
  [Batch 13200] Loss: 4.4874
  [Batch 13300] Loss: 4.4909
  [Batch 13400] Loss: 4.5204
  [Batch 13500] Loss: 4.4854
  [Batch 13600] Loss: 4.5739
  [Batch 13700] Loss: 4.5273
  [Batch 13800] Loss: 4.5441
  [Batch 13900] Loss: 4.5238
  [Batch 14000] Loss: 4.4710
  [Batch 14100] Loss: 4.5364
  [Batch 14200] Loss: 4.5402
  [Batch 14300] Loss: 4.5756
  [Batch 14400] Loss: 4.5126
  [Batch 14500] Loss: 4.5323
  [Batch 14600] Loss: 4.4096
  [Batch 14700] Loss: 4.5907
  [Batch 14800] Loss: 4.4944
  [Batch 14900] Loss: 4.5916
  [Batch 15000] Loss: 4.5150
  [Batch 15100] Loss: 4.4932
  [Batch 15200] Loss: 4.5025
  [Batch 15300] Loss: 4.5088
  [Batch 15400] Loss: 4.5286
  [Batch 15500] Loss: 4.5459
  [Batch 15600] Loss: 4.5159
  [Batch 15700] Loss: 4.5601
  [Batch 15800] Loss: 4.4969
  [Batch 15900] Loss: 4.4802
  [Batch 16000] Loss: 4.5530
  [Batch 16100] Loss: 4.4765
  [Batch 16200] Loss: 4.5831
  [Batch 16300] Loss: 4.5457
  [Batch 16400] Loss: 4.5740
  [Batch 16500] Loss: 4.5466
  [Batch 16600] Loss: 4.5359
  [Batch 16700] Loss: 4.4588
  [Batch 16800] Loss: 4.5320
  [Batch 16900] Loss: 4.4620
  [Batch 17000] Loss: 4.5325
  [Batch 17100] Loss: 4.4809
  [Batch 17200] Loss: 4.4907
  [Batch 17300] Loss: 4.4662
  [Batch 17400] Loss: 4.5164
  [Batch 17500] Loss: 4.5187
  [Batch 17600] Loss: 4.5207
  [Batch 17700] Loss: 4.4916
  [Batch 17800] Loss: 4.5253
  [Batch 17900] Loss: 4.5220
  [Batch 18000] Loss: 4.5355
  [Batch 18100] Loss: 4.5439
  [Batch 18200] Loss: 4.5106
  [Batch 18300] Loss: 4.5009
  [Batch 18400] Loss: 4.4311
  [Batch 18500] Loss: 4.5223
  [Batch 18600] Loss: 4.5188
  [Batch 18700] Loss: 4.4594
  [Batch 18800] Loss: 4.5226
  [Batch 18900] Loss: 4.4933
  [Batch 19000] Loss: 4.4848
  [Batch 19100] Loss: 4.4874
  [Batch 19200] Loss: 4.5211
  [Batch 19300] Loss: 4.5011
  [Batch 19400] Loss: 4.4506
  [Batch 19500] Loss: 4.5399
  [Batch 19600] Loss: 4.4762
  [Batch 19700] Loss: 4.5192
  [Batch 19800] Loss: 4.4545
  [Batch 19900] Loss: 4.4470
  [Batch 20000] Loss: 4.4671
  [Batch 20100] Loss: 4.5069
  [Batch 20200] Loss: 4.5083
  [Batch 20300] Loss: 4.5522
  [Batch 20400] Loss: 4.5051
  [Batch 20500] Loss: 4.5412
  [Batch 20600] Loss: 4.5200
  [Batch 20700] Loss: 4.5149
  [Batch 20800] Loss: 4.4651
  [Batch 20900] Loss: 4.5553
  [Batch 21000] Loss: 4.4912
  [Batch 21100] Loss: 4.5709
  [Batch 21200] Loss: 4.5117
  [Batch 21300] Loss: 4.5465
  [Batch 21400] Loss: 4.5403
  [Batch 21500] Loss: 4.5481
  [Batch 21600] Loss: 4.4872
  [Batch 21700] Loss: 4.4716
  [Batch 21800] Loss: 4.4534
  [Batch 21900] Loss: 4.5556
  [Batch 22000] Loss: 4.5242
  [Batch 22100] Loss: 4.5667
  [Batch 22200] Loss: 4.5101
  [Batch 22300] Loss: 4.5491
  [Batch 22400] Loss: 4.5224
  [Batch 22500] Loss: 4.4437
  [Batch 22600] Loss: 4.4626
  [Batch 22700] Loss: 4.5654
  [Batch 22800] Loss: 4.5097
  [Batch 22900] Loss: 4.4487
  [Batch 23000] Loss: 4.5536
  [Batch 23100] Loss: 4.4894
  [Batch 23200] Loss: 4.5641
  [Batch 23300] Loss: 4.4399
  [Batch 23400] Loss: 4.4772
  [Batch 23500] Loss: 4.5020
  [Batch 23600] Loss: 4.5695
  [Batch 23700] Loss: 4.5216
  [Batch 23800] Loss: 4.6111
  [Batch 23900] Loss: 4.4526
  [Batch 24000] Loss: 4.4801
  [Batch 24100] Loss: 4.5128
  [Batch 24200] Loss: 4.5216
  [Batch 24300] Loss: 4.5232
  [Batch 24400] Loss: 4.5154
  [Batch 24500] Loss: 4.4868
  [Batch 24600] Loss: 4.5359
  [Batch 24700] Loss: 4.4952
  [Batch 24800] Loss: 4.5166
  [Batch 24900] Loss: 4.4494
  [Batch 25000] Loss: 4.5628
  [Batch 25100] Loss: 4.4840
  [Batch 25200] Loss: 4.4588
  [Batch 25300] Loss: 4.5049
  [Batch 25400] Loss: 4.4985
  [Batch 25500] Loss: 4.4823
  [Batch 25600] Loss: 4.4986
  [Batch 25700] Loss: 4.5152
  [Batch 25800] Loss: 4.5596
  [Batch 25900] Loss: 4.4872
  [Batch 26000] Loss: 4.4764
  [Batch 26100] Loss: 4.6132
  [Batch 26200] Loss: 4.5220
  [Batch 26300] Loss: 4.5606
  [Batch 26400] Loss: 4.5409
  [Batch 26500] Loss: 4.5065
  [Batch 26600] Loss: 4.5071
  [Batch 26700] Loss: 4.4667
  [Batch 26800] Loss: 4.5189
  [Batch 26900] Loss: 4.5125
  [Batch 27000] Loss: 4.5003
  [Batch 27100] Loss: 4.5633
  [Batch 27200] Loss: 4.4918
  [Batch 27300] Loss: 4.5166
  [Batch 27400] Loss: 4.4511
  [Batch 27500] Loss: 4.5267
  [Batch 27600] Loss: 4.5286
  [Batch 27700] Loss: 4.5034
  [Batch 27800] Loss: 4.5457
  [Batch 27900] Loss: 4.5160
  [Batch 28000] Loss: 4.5065
  [Batch 28100] Loss: 4.4914
  [Batch 28200] Loss: 4.5643
  [Batch 28300] Loss: 4.3964
  [Batch 28400] Loss: 4.4817
  [Batch 28500] Loss: 4.5604
  [Batch 28600] Loss: 4.5519
  [Batch 28700] Loss: 4.5042
  [Batch 28800] Loss: 4.5218
  [Batch 28900] Loss: 4.4210
  [Batch 29000] Loss: 4.4905
  [Batch 29100] Loss: 4.4951
  [Batch 29200] Loss: 4.5344
  [Batch 29300] Loss: 4.5341
  [Batch 29400] Loss: 4.5290
  [Batch 29500] Loss: 4.5695
  [Batch 29600] Loss: 4.5502
  [Batch 29700] Loss: 4.4378
  [Batch 29800] Loss: 4.4809
  [Batch 29900] Loss: 4.4896
  [Batch 30000] Loss: 4.5663
  [Batch 30100] Loss: 4.4897
  [Batch 30200] Loss: 4.3943
  [Batch 30300] Loss: 4.4871
  [Batch 30400] Loss: 4.5779
  [Batch 30500] Loss: 4.4959
  [Batch 30600] Loss: 4.5626
  [Batch 30700] Loss: 4.4413
  [Batch 30800] Loss: 4.5111
  [Batch 30900] Loss: 4.5100
  [Batch 31000] Loss: 4.4438
  [Batch 31100] Loss: 4.4875
  [Batch 31200] Loss: 4.5429
  [Batch 31300] Loss: 4.5562
  [Batch 31400] Loss: 4.4422
  [Batch 31500] Loss: 4.4826
  [Batch 31600] Loss: 4.4612
  [Batch 31700] Loss: 4.4689
  [Batch 31800] Loss: 4.4913
  [Batch 31900] Loss: 4.4961
  [Batch 32000] Loss: 4.4787
  [Batch 32100] Loss: 4.5076
  [Batch 32200] Loss: 4.5263
  [Batch 32300] Loss: 4.5144
  [Batch 32400] Loss: 4.4507
  [Batch 32500] Loss: 4.4592
  [Batch 32600] Loss: 4.5079
  [Batch 32700] Loss: 4.5237
  [Batch 32800] Loss: 4.4075
  [Batch 32900] Loss: 4.4914
  [Batch 33000] Loss: 4.4769
  [Batch 33100] Loss: 4.4621
  [Batch 33200] Loss: 4.5111
  [Batch 33300] Loss: 4.4827
  [Batch 33400] Loss: 4.5277
  [Batch 33500] Loss: 4.5084
  [Batch 33600] Loss: 4.5166
  [Batch 33700] Loss: 4.4454
  [Batch 33800] Loss: 4.4644
  [Batch 33900] Loss: 4.4714
  [Batch 34000] Loss: 4.5210
  [Batch 34100] Loss: 4.4192
  [Batch 34200] Loss: 4.5025
  [Batch 34300] Loss: 4.5170
  [Batch 34400] Loss: 4.4905
  [Batch 34500] Loss: 4.4765
  [Batch 34600] Loss: 4.4772
  [Batch 34700] Loss: 4.5529
  [Batch 34800] Loss: 4.5456
  [Batch 34900] Loss: 4.4047
  [Batch 35000] Loss: 4.4855
  [Batch 35100] Loss: 4.4757
  [Batch 35200] Loss: 4.4423
  [Batch 35300] Loss: 4.5175
  [Batch 35400] Loss: 4.5106
  [Batch 35500] Loss: 4.5509
  [Batch 35600] Loss: 4.4750
  [Batch 35700] Loss: 4.5075
  [Batch 35800] Loss: 4.4837
  [Batch 35900] Loss: 4.5289
  [Batch 36000] Loss: 4.4664
  [Batch 36100] Loss: 4.4093
  [Batch 36200] Loss: 4.5166
  [Batch 36300] Loss: 4.5301
  [Batch 36400] Loss: 4.5154
  [Batch 36500] Loss: 4.4490
  [Batch 36600] Loss: 4.5214
  [Batch 36700] Loss: 4.4941
  [Batch 36800] Loss: 4.5057
  [Batch 36900] Loss: 4.5344
  [Batch 37000] Loss: 4.4938
  [Batch 37100] Loss: 4.5588
  [Batch 37200] Loss: 4.4769
  [Batch 37300] Loss: 4.5062
  [Batch 37400] Loss: 4.4620
  [Batch 37500] Loss: 4.5102
  [Batch 37600] Loss: 4.5235
  [Batch 37700] Loss: 4.5130
  [Batch 37800] Loss: 4.5169
  [Batch 37900] Loss: 4.5092
  [Batch 38000] Loss: 4.5373
  [Batch 38100] Loss: 4.5260
  [Batch 38200] Loss: 4.4263
  [Batch 38300] Loss: 4.3821
  [Batch 38400] Loss: 4.5061
  [Batch 38500] Loss: 4.5797
  [Batch 38600] Loss: 4.4469
  [Batch 38700] Loss: 4.5330
  [Batch 38800] Loss: 4.4502
  [Batch 38900] Loss: 4.5512
  [Batch 39000] Loss: 4.5340
  [Batch 39100] Loss: 4.5191
  [Batch 39200] Loss: 4.4548
  [Batch 39300] Loss: 4.5330
  [Batch 39400] Loss: 4.5218
[Epoch 37] Train Loss: 4.5138 | Train PPL: 91.27 | Val PPL: 190.61
Iteracciones: 39449
  [Batch 100] Loss: 4.4547
  [Batch 200] Loss: 4.5168
  [Batch 300] Loss: 4.5077
  [Batch 400] Loss: 4.4993
  [Batch 500] Loss: 4.5170
  [Batch 600] Loss: 4.4700
  [Batch 700] Loss: 4.5902
  [Batch 800] Loss: 4.5315
  [Batch 900] Loss: 4.5115
  [Batch 1000] Loss: 4.5365
  [Batch 1100] Loss: 4.5558
  [Batch 1200] Loss: 4.5475
  [Batch 1300] Loss: 4.4845
  [Batch 1400] Loss: 4.4451
  [Batch 1500] Loss: 4.5151
  [Batch 1600] Loss: 4.5312
  [Batch 1700] Loss: 4.4788
  [Batch 1800] Loss: 4.4898
  [Batch 1900] Loss: 4.4627
  [Batch 2000] Loss: 4.4283
  [Batch 2100] Loss: 4.3985
  [Batch 2200] Loss: 4.5805
  [Batch 2300] Loss: 4.5210
  [Batch 2400] Loss: 4.4850
  [Batch 2500] Loss: 4.5390
  [Batch 2600] Loss: 4.5623
  [Batch 2700] Loss: 4.4999
  [Batch 2800] Loss: 4.4965
  [Batch 2900] Loss: 4.5481
  [Batch 3000] Loss: 4.5453
  [Batch 3100] Loss: 4.5011
  [Batch 3200] Loss: 4.5329
  [Batch 3300] Loss: 4.5159
  [Batch 3400] Loss: 4.4655
  [Batch 3500] Loss: 4.4781
  [Batch 3600] Loss: 4.5684
  [Batch 3700] Loss: 4.4886
  [Batch 3800] Loss: 4.4279
  [Batch 3900] Loss: 4.3707
  [Batch 4000] Loss: 4.4500
  [Batch 4100] Loss: 4.5756
  [Batch 4200] Loss: 4.4781
  [Batch 4300] Loss: 4.4733
  [Batch 4400] Loss: 4.4974
  [Batch 4500] Loss: 4.5238
  [Batch 4600] Loss: 4.5215
  [Batch 4700] Loss: 4.4859
  [Batch 4800] Loss: 4.4565
  [Batch 4900] Loss: 4.4948
  [Batch 5000] Loss: 4.5164
  [Batch 5100] Loss: 4.5029
  [Batch 5200] Loss: 4.4712
  [Batch 5300] Loss: 4.4820
  [Batch 5400] Loss: 4.5146
  [Batch 5500] Loss: 4.5004
  [Batch 5600] Loss: 4.5698
  [Batch 5700] Loss: 4.5519
  [Batch 5800] Loss: 4.4768
  [Batch 5900] Loss: 4.4485
  [Batch 6000] Loss: 4.4851
  [Batch 6100] Loss: 4.5154
  [Batch 6200] Loss: 4.4929
  [Batch 6300] Loss: 4.5594
  [Batch 6400] Loss: 4.5552
  [Batch 6500] Loss: 4.4803
  [Batch 6600] Loss: 4.5201
  [Batch 6700] Loss: 4.4768
  [Batch 6800] Loss: 4.5698
  [Batch 6900] Loss: 4.4337
  [Batch 7000] Loss: 4.4190
  [Batch 7100] Loss: 4.5663
  [Batch 7200] Loss: 4.4841
  [Batch 7300] Loss: 4.4231
  [Batch 7400] Loss: 4.4962
  [Batch 7500] Loss: 4.5580
  [Batch 7600] Loss: 4.4292
  [Batch 7700] Loss: 4.4529
  [Batch 7800] Loss: 4.5257
  [Batch 7900] Loss: 4.4514
  [Batch 8000] Loss: 4.5056
  [Batch 8100] Loss: 4.4683
  [Batch 8200] Loss: 4.5354
  [Batch 8300] Loss: 4.4463
  [Batch 8400] Loss: 4.4661
  [Batch 8500] Loss: 4.5025
  [Batch 8600] Loss: 4.4948
  [Batch 8700] Loss: 4.4343
  [Batch 8800] Loss: 4.4900
  [Batch 8900] Loss: 4.4760
  [Batch 9000] Loss: 4.4725
  [Batch 9100] Loss: 4.4595
  [Batch 9200] Loss: 4.5428
  [Batch 9300] Loss: 4.4527
  [Batch 9400] Loss: 4.4266
  [Batch 9500] Loss: 4.5568
  [Batch 9600] Loss: 4.4794
  [Batch 9700] Loss: 4.5271
  [Batch 9800] Loss: 4.5460
  [Batch 9900] Loss: 4.4881
  [Batch 10000] Loss: 4.4789
  [Batch 10100] Loss: 4.4660
  [Batch 10200] Loss: 4.4626
  [Batch 10300] Loss: 4.4763
  [Batch 10400] Loss: 4.4494
  [Batch 10500] Loss: 4.4784
  [Batch 10600] Loss: 4.4921
  [Batch 10700] Loss: 4.4490
  [Batch 10800] Loss: 4.5536
  [Batch 10900] Loss: 4.5908
  [Batch 11000] Loss: 4.5161
  [Batch 11100] Loss: 4.4592
  [Batch 11200] Loss: 4.4581
  [Batch 11300] Loss: 4.5437
  [Batch 11400] Loss: 4.5039
  [Batch 11500] Loss: 4.5126
  [Batch 11600] Loss: 4.3944
  [Batch 11700] Loss: 4.4177
  [Batch 11800] Loss: 4.4955
  [Batch 11900] Loss: 4.5667
  [Batch 12000] Loss: 4.4738
  [Batch 12100] Loss: 4.4793
  [Batch 12200] Loss: 4.4769
  [Batch 12300] Loss: 4.4052
  [Batch 12400] Loss: 4.4341
  [Batch 12500] Loss: 4.4447
  [Batch 12600] Loss: 4.4750
  [Batch 12700] Loss: 4.4494
  [Batch 12800] Loss: 4.4972
  [Batch 12900] Loss: 4.5272
  [Batch 13000] Loss: 4.4794
  [Batch 13100] Loss: 4.5029
  [Batch 13200] Loss: 4.5095
  [Batch 13300] Loss: 4.5090
  [Batch 13400] Loss: 4.4769
  [Batch 13500] Loss: 4.5134
  [Batch 13600] Loss: 4.4471
  [Batch 13700] Loss: 4.4328
  [Batch 13800] Loss: 4.4257
  [Batch 13900] Loss: 4.5103
  [Batch 14000] Loss: 4.5412
  [Batch 14100] Loss: 4.4857
  [Batch 14200] Loss: 4.4464
  [Batch 14300] Loss: 4.5222
  [Batch 14400] Loss: 4.4531
  [Batch 14500] Loss: 4.5240
  [Batch 14600] Loss: 4.4528
  [Batch 14700] Loss: 4.4941
  [Batch 14800] Loss: 4.5009
  [Batch 14900] Loss: 4.5092
  [Batch 15000] Loss: 4.4673
  [Batch 15100] Loss: 4.4243
  [Batch 15200] Loss: 4.4503
  [Batch 15300] Loss: 4.5362
  [Batch 15400] Loss: 4.4799
  [Batch 15500] Loss: 4.5342
  [Batch 15600] Loss: 4.4609
  [Batch 15700] Loss: 4.5035
  [Batch 15800] Loss: 4.4075
  [Batch 15900] Loss: 4.5245
  [Batch 16000] Loss: 4.5026
  [Batch 16100] Loss: 4.4407
  [Batch 16200] Loss: 4.5358
  [Batch 16300] Loss: 4.5044
  [Batch 16400] Loss: 4.5021
  [Batch 16500] Loss: 4.5192
  [Batch 16600] Loss: 4.5425
  [Batch 16700] Loss: 4.4139
  [Batch 16800] Loss: 4.4860
  [Batch 16900] Loss: 4.4141
  [Batch 17000] Loss: 4.4668
  [Batch 17100] Loss: 4.4586
  [Batch 17200] Loss: 4.4974
  [Batch 17300] Loss: 4.5200
  [Batch 17400] Loss: 4.5261
  [Batch 17500] Loss: 4.4582
  [Batch 17600] Loss: 4.4415
  [Batch 17700] Loss: 4.5048
  [Batch 17800] Loss: 4.5269
  [Batch 17900] Loss: 4.4314
  [Batch 18000] Loss: 4.4284
  [Batch 18100] Loss: 4.5191
  [Batch 18200] Loss: 4.4611
  [Batch 18300] Loss: 4.5464
  [Batch 18400] Loss: 4.4413
  [Batch 18500] Loss: 4.4875
  [Batch 18600] Loss: 4.5460
  [Batch 18700] Loss: 4.4251
  [Batch 18800] Loss: 4.4500
  [Batch 18900] Loss: 4.5398
  [Batch 19000] Loss: 4.5493
  [Batch 19100] Loss: 4.5058
  [Batch 19200] Loss: 4.5205
  [Batch 19300] Loss: 4.4607
  [Batch 19400] Loss: 4.5054
  [Batch 19500] Loss: 4.5645
  [Batch 19600] Loss: 4.5099
  [Batch 19700] Loss: 4.5944
  [Batch 19800] Loss: 4.5132
  [Batch 19900] Loss: 4.5025
  [Batch 20000] Loss: 4.4857
  [Batch 20100] Loss: 4.4692
  [Batch 20200] Loss: 4.3907
  [Batch 20300] Loss: 4.4452
  [Batch 20400] Loss: 4.4899
  [Batch 20500] Loss: 4.5206
  [Batch 20600] Loss: 4.4948
  [Batch 20700] Loss: 4.5430
  [Batch 20800] Loss: 4.5030
  [Batch 20900] Loss: 4.5641
  [Batch 21000] Loss: 4.5246
  [Batch 21100] Loss: 4.4488
  [Batch 21200] Loss: 4.5139
  [Batch 21300] Loss: 4.4540
  [Batch 21400] Loss: 4.4335
  [Batch 21500] Loss: 4.4239
  [Batch 21600] Loss: 4.5231
  [Batch 21700] Loss: 4.4720
  [Batch 21800] Loss: 4.4989
  [Batch 21900] Loss: 4.4940
  [Batch 22000] Loss: 4.3719
  [Batch 22100] Loss: 4.4789
  [Batch 22200] Loss: 4.5051
  [Batch 22300] Loss: 4.4285
  [Batch 22400] Loss: 4.4052
  [Batch 22500] Loss: 4.4334
  [Batch 22600] Loss: 4.4425
  [Batch 22700] Loss: 4.4320
  [Batch 22800] Loss: 4.5372
  [Batch 22900] Loss: 4.4594
  [Batch 23000] Loss: 4.4716
  [Batch 23100] Loss: 4.4361
  [Batch 23200] Loss: 4.5105
  [Batch 23300] Loss: 4.4329
  [Batch 23400] Loss: 4.4975
  [Batch 23500] Loss: 4.4565
  [Batch 23600] Loss: 4.4663
  [Batch 23700] Loss: 4.5440
  [Batch 23800] Loss: 4.5308
  [Batch 23900] Loss: 4.4767
  [Batch 24000] Loss: 4.5303
  [Batch 24100] Loss: 4.4442
  [Batch 24200] Loss: 4.4903
  [Batch 24300] Loss: 4.4503
  [Batch 24400] Loss: 4.4734
  [Batch 24500] Loss: 4.4920
  [Batch 24600] Loss: 4.4500
  [Batch 24700] Loss: 4.4630
  [Batch 24800] Loss: 4.5314
  [Batch 24900] Loss: 4.4511
  [Batch 25000] Loss: 4.4837
  [Batch 25100] Loss: 4.5386
  [Batch 25200] Loss: 4.4891
  [Batch 25300] Loss: 4.4566
  [Batch 25400] Loss: 4.5212
  [Batch 25500] Loss: 4.5083
  [Batch 25600] Loss: 4.5012
  [Batch 25700] Loss: 4.4792
  [Batch 25800] Loss: 4.5128
  [Batch 25900] Loss: 4.4763
  [Batch 26000] Loss: 4.4670
  [Batch 26100] Loss: 4.4634
  [Batch 26200] Loss: 4.5107
